;n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
10;0.014666666666666668;3.9440033462272313;0.012222222222222223;0.8470116650499737;0.28726238023796513;0.021322711309322062;0.07942832250455484;0.05637141940834614;7080000.000098989;5669010.3225393975;6.822457791958843;1.0207301024239428;1.0;-3.0;10.0;3.001904141916013;0.9452705182804692;293.2172570842379;0.20292573257725288;0.982201390776728;9.605151591395595;0.12295072576698428;MA
11;0.014666666666666668;3.763772378455634;0.011834679411342624;0.7251333067112089;0.5;0.005234879127060332;0.10639062913274891;0.03865132098751202;21169999.99701365;16393295.971500672;6.602994141764273;1.0626806770019819;1.0;-3.0;10.0;2.989810093388614;0.8431706446729534;263.656029627317;0.30462733068350595;0.9668324249036744;5.302569182308418;0.15480474258062488;MG
12;0.014666666666666668;3.883036058071001;0.012072738216507707;0.5892388658192753;0.2132354684936217;0.003971327848402095;0.0829072858975475;0.03133939524737725;2800000.000010824;2243750.0049505252;12.203589597006907;2.8663918053154243;2.0;-3.0;10.0;6.000076824636044;0.6581207860775691;51.10582416168146;0.3878155396424486;0.8150453768414798;1.464743536814153;0.3293836013291872;MS
13;0.013845266188536013;3.4131648365237583;0.01;0.5732978258585084;0.5;0.020018578219368116;0.06505784556879196;0.03840580925332923;3489999.99874393;2726537.0969963;6.855819338068118;1.936798952344774;1.0;-3.0;10.0;3.006344648423868;0.7433480708473026;54.6067595491744;0.3309563839586844;0.906593508438738;1.28976086718252;0.24196106954605884;MT
14;0.013346425021397488;3.9743867057861357;0.011119477980447788;0.8228640857601364;0.15362068837297033;0.018972537174292675;0.07891654569793602;0.07073473914424964;8599999.993437279;6880485.704221092;5.966525660575117;0.7993526252068688;1.0000000000000002;-3.0;10.0;3.147091433436923;0.984119205963123;143.67753593423183;0.12990714289005836;0.983954478630317;10.759620430557174;0.1272987907559712;PA
15;0.014666666666666668;3.8800619287064517;0.012222222222222223;0.6743140811380275;0.5;0.009640330560950816;0.09103576570560604;0.07953185831087743;4020000.0000010803;3170694.5293911863;6.091291601176873;1.0092415542941342;1.0;-3.0;10.0;2.999977832065884;0.9934018041116436;26.65630469836523;0.08586616177198363;0.9169333891744118;7.0617238448406985;0.22901038726654221;PB
16;0.014666666666666668;3.8871169484372388;0.011924658151203015;0.9652407373924763;0.248622161777787;0.0017809720406639917;0.11934785096293263;0.08263185720775298;9600000.02272667;7669527.711256949;12.191530283985394;2.108122169080355;2.0;-3.0;10.0;6.450358329437752;0.9892353636797876;267.1287288758787;0.09885762061099884;0.9714742829326561;35.28744174512589;0.14915683162423138;PE
17;0.01448330179805144;3.697352288059999;0.012163469660231812;0.7272001085068942;0.34096586713055865;0.006101806660504555;0.07616692890376472;0.04379437283585766;3299999.9999065343;2692512.8720072918;21.67384225803896;3.7609724990181563;3.0;-3.0;10.0;9.000418178555528;0.9901202732793185;21.10695064194596;0.09483188966381657;0.8592766270262642;3.1775308806645506;0.29034579774927316;PI
18;0.014666666666666668;3.863318204954844;0.012187901199170126;0.7042679864571322;0.3355190113905209;0.008634185858596127;0.06636409586146788;0.07160527133937378;11430000.000124974;8985593.438049903;36.878735832947655;8.126174895289125;6.0;-3.0;10.0;17.99699101593061;0.7622413534948551;246.25144416263186;0.3189464137093347;0.9188390231556295;9.010447806198698;0.18546452025228474;PR
19;0.014501364658905808;3.933582894141686;0.011060674053968631;0.8835869561868328;0.28411168959419225;0.0010000000000000009;0.12888609134931645;0.08063380034382747;17259999.99989151;13812535.456441166;6.753607013958399;1.0187582440614482;1.0;-3.0;10.0;2.999524306160276;0.9335335884585624;871.1550405801494;0.22624415980106616;0.9705924675757549;53.34115676752677;0.15828753689787212;RJ
20;0.014666666666666668;3.6550708816107678;0.012211344656471472;0.776607485321626;0.4917861847962538;0.005236323081324712;0.10107282650856941;0.04686581847356554;3509999.9980619005;2770710.123120439;7.745399430992062;1.0813475898612497;1.0;-3.0;10.0;2.994670986341755;0.9378405886371539;103.4360021453533;0.20211715266144334;0.9457372190700019;4.623262027881618;0.1921700523860585;RN
21;0.01444080088438877;3.831631527101323;0.012142527013159071;0.8655868082654097;0.31603598872471994;0.0020263686544214343;0.1157736425384924;0.031432798944904555;1780000.0000116269;1341972.0366760823;7.3609654566432905;1.108254336469463;1.0;-3.0;10.0;3.0000227166206748;0.9922929739694267;18.582593382360002;0.08627772454557198;0.9758686434571104;1.0392651621465099;0.16098498092096455;RO
22;0.01449142460977743;3.934786764315771;0.012222222222222223;0.7464145809504346;0.17041649281402582;0.0038711322930189973;0.0974039544151856;0.013556166496980458;609999.9894679242;491193.2165602273;11.611632638597719;2.5675885939627943;2.0;-3.0;10.0;6.0764847160190945;0.9373496037914337;54.30911089477564;0.21868940997260364;0.8179791113186966;1.224966980359839;0.3089281214881021;RR
23;0.014207647824329806;3.9104863830050136;0.011499620731307754;0.8694036459554262;0.27378236191846195;0.004120601052136796;0.12920158485646027;0.03408739327308761;11370000.001175184;7424398.512723697;6.411387151273667;1.1464740472312769;1.0;-3.0;10.0;3.0083066158448757;0.7533046390264335;250.05711862865394;0.34322561778221206;0.9626916476961577;3.75213614397207;0.16006022478746085;RS
24;0.013792745019362394;3.9399833445534336;0.011350123114165644;0.7588550968537824;0.2483897214356439;0.005061553287506543;0.08666224037639747;0.028550752081330406;7159999.993368081;5746953.903797293;13.574744172977356;2.0915167690099015;2.0;-3.0;10.0;6.052038455193141;0.8007562868714247;309.2109651086837;0.3467745122543672;0.668576862283275;10.615877038749346;0.40529505293953993;SC
25;0.01423077775830452;3.943132037546575;0.011905729157892432;0.7432815784574871;0.19577672214707745;0.0020012188476080106;0.10114067496123186;0.030030903632864522;2299999.999400566;1839127.1601563266;6.13813306264402;2.0;1.0;-3.0;10.0;3.000969837839434;0.9266641977398791;49.4242453149417;0.28917068102343363;0.8496581669087468;1.7773817671186654;0.2980974690082308;SE
26;0.013361622607534743;3.9797862647251923;0.011091336878556337;0.8205495709797324;0.1491721162812239;0.0010000000000000009;0.1342487016652753;0.08136154186795234;45920000.0000008;36663289.50422757;5.998865988741101;1.000009432460801;1.0;-3.0;10.0;2.999998128313134;0.9373739534415662;2384.362082026868;0.21518778637762045;0.969416317140441;138.0814001501536;0.1510028118192779;SP
27;0.012;4.053540776607236;0.01;0.8526868937846455;0.1031124715452173;0.0017318733885628712;0.0861455690864592;0.022214875906748678;1599999.9999182348;1263605.393967188;5.688402298041218;1.3290222220491552;1.0;-3.0;10.0;2.998573344931658;0.9428433357505093;14.430771373946486;0.26690933013049556;0.9413795307984292;0.33065522911171213;0.2367265233652287;TO
